obs_date,hour,minute,curr_temp,demand,spot_price
2018/12/20,23,30,15.7,1255.69,95.13
2018/12/20,22,0,15.6,1315.42,88.01
2018/12/20,22,30,15.6,1299.2,103.08
2018/12/20,21,0,15.9,1380.24,86.82
2018/12/20,21,30,15.9,1346.15,91.72
2018/12/20,20,0,16.3,1378.64,95.69
2018/12/20,20,30,16.3,1399.04,85.97
2018/12/20,19,0,16.5,1342.81,80.94
2018/12/20,19,30,16.5,1389.82,92.97
2018/12/20,18,0,18.9,1292.01,69.36
2018/12/20,18,30,18.9,1326.91,51.29
2018/12/20,17,0,20.5,1158.85,28.22
2018/12/20,17,30,20.5,1214.5,62.01
2018/12/20,16,0,21.4,1021.62,20.03
2018/12/20,16,30,21.4,1089.73,6.39
2018/12/20,15,0,22.6,934.7,-22.05
2018/12/20,15,30,22.6,954.46,23.91
2018/12/20,14,0,22.8,906.1,-6.65
2018/12/20,14,30,22.8,911.76,10.77
2018/12/20,13,0,23.8,900.57,-31.27
2018/12/20,13,30,23.8,900.32,-28.39
2018/12/20,12,0,22.5,910.31,68.49
2018/12/20,12,30,22.5,912.26,-161.39
2018/12/20,11,0,22.6,969.87,82.06
2018/12/20,11,30,22.6,960.47,86.22
2018/12/20,10,0,22.0,1069.67,87.73
2018/12/20,10,30,22.0,1011.87,85.84
2018/12/20,9,0,20.1,1174.23,98.89
2018/12/20,9,30,20.1,1130.78,97.76
2018/12/20,8,0,19.2,1242.54,110.27
2018/12/20,8,30,19.2,1228.64,117.59
2018/12/20,7,0,18.5,1279.36,154.61
2018/12/20,7,30,18.5,1271.44,95.74
2018/12/20,6,0,17.8,1216.09,91.11
2018/12/20,6,30,17.8,1229.89,112.34
2018/12/20,5,0,17.2,1130.03,59.56
2018/12/20,5,30,17.2,1164.22,73.68
2018/12/20,4,0,17.2,1102.64,55.9
2018/12/20,4,30,17.2,1123.27,61.05
2018/12/20,3,0,18.0,1150.38,58.02
2018/12/20,3,30,18.0,1127.3,58.55
2018/12/20,2,0,18.8,1192.49,53.81
2018/12/20,2,30,18.8,1176.45,60.53
2018/12/20,1,0,19.5,1334.06,67.01
2018/12/20,1,30,19.5,1247.72,62.47
2018/12/20,0,0,20.2,1494.55,86.63
2018/12/20,0,30,20.2,1381.27,70.74
2018/12/19,23,0,20.5,1376.62,87.63
2018/12/19,23,30,20.5,1358.37,86.48
2018/12/19,22,0,20.7,1549.75,83.97
